meanRT_comp,meanRT_incomp,acc_comp,acc_incomp,Age_group,Age_real,v,a,ter,max_ampl,tau,ster
0.56578261,0.64657500,0.95833333,0.85106383,9.00000000,10.04109589,0.23551852,0.04944115,0.42590092,0.01843284,0.48007997,0.02778556
0.63668750,0.69041304,1.00000000,0.95833333,9.00000000,10.01917808,0.28471516,0.07277130,0.41487201,0.01761304,0.15984081,0.04424689
0.84802083,1.00338462,1.00000000,0.81250000,9.00000000,9.33698630,0.15372321,0.08132126,0.47624436,0.03764633,0.96792288,0.07821378
0.78402128,0.88511905,1.00000000,0.89361702,9.00000000,9.72054795,0.22851810,0.07513550,0.55701116,0.03369748,0.07824445,0.03985207
0.65232558,0.64893023,0.91489362,0.93478261,9.00000000,9.46849315,0.20331040,0.06152414,0.38500058,0.00609371,0.11430173,0.03565639
0.77426667,0.81120000,0.95744681,0.85106383,9.00000000,9.24109589,0.22417428,0.05200117,0.59311397,0.01973382,0.90280541,0.02993830
0.66353488,0.74119048,0.93478261,0.89361702,9.00000000,9.69863014,0.20984476,0.05625214,0.47616279,0.02026718,0.89177419,0.02463803
0.58955556,0.64530435,0.95744681,0.97872340,9.00000000,9.91780822,0.37864079,0.04572391,0.49856249,0.00939781,0.08868020,0.02362937
0.52527660,0.59169565,1.00000000,0.95833333,10.00000000,10.27671233,0.46440511,0.06789689,0.42497424,0.04436261,0.03074137,0.04253990
1.05374419,1.07155000,0.91489362,0.85106383,10.00000000,11.07123288,0.11644356,0.08597858,0.49069632,0.01491378,0.09604765,0.04812067
0.56500000,0.56927273,1.00000000,0.93617021,10.00000000,10.79726027,0.58931030,0.09784076,0.42859864,0.10165204,0.00887207,0.05363685
0.61226087,0.66054762,0.97872340,0.89361702,10.00000000,10.60000000,0.39226579,0.04460796,0.53860238,0.02562009,0.03073452,0.02718777
0.55180851,0.61026667,0.97916667,0.95744681,10.00000000,10.72054795,0.34988418,0.04986116,0.43234060,0.03486199,0.98173409,0.02633270
0.84152083,0.87791111,1.00000000,0.93750000,10.00000000,11.09863014,0.22942383,0.07645571,0.53388900,0.01740774,0.18243386,0.04843645
0.77295556,0.90747727,0.97826087,0.93617021,10.00000000,10.83835616,0.24937418,0.06542247,0.57684535,0.03355827,0.96380826,0.02939137
1.11100000,1.19518182,1.00000000,0.93617021,10.00000000,10.39452055,0.17605614,0.10100112,0.57289443,0.01915322,0.95769407,0.09746030
0.85395745,0.95497619,1.00000000,0.91304348,10.00000000,11.11780822,0.15720336,0.09993977,0.31177097,0.01294506,0.26462120,0.01416463
0.80223913,0.81386957,1.00000000,0.97872340,10.00000000,10.47123288,0.26629274,0.08157166,0.49159746,0.02344460,0.02989033,0.00177332
0.57804255,0.62351064,1.00000000,1.00000000,10.00000000,10.71506849,0.66894577,0.13196081,0.40629225,0.04541541,0.06178829,0.05046098
0.73295745,0.92909302,1.00000000,0.91489362,10.00000000,10.44109589,0.21106841,0.07548156,0.46090736,0.03050110,0.98696779,0.03794006
0.82989362,0.89327273,1.00000000,0.91666667,10.00000000,10.78630137,0.19758545,0.07942023,0.49073882,0.01728902,0.99194385,0.01424531
0.51537500,0.55506667,1.00000000,0.93750000,10.00000000,11.21917808,0.47330740,0.07452809,0.39607213,0.06699541,0.01203606,0.03919863
0.64048889,0.74125641,0.95744681,0.82978723,10.00000000,10.29589041,0.22633773,0.05534734,0.48895186,0.02736954,0.07621659,0.03793698
0.45597727,0.49113043,0.91666667,0.97872340,10.00000000,11.18082192,0.37082409,0.03641393,0.37984461,0.00036178,0.71205582,0.02385272
0.61161702,0.65666667,1.00000000,0.95744681,10.00000000,11.11506849,0.46458113,0.04476274,0.53864717,0.01259715,0.07422337,0.00669365
0.54902128,0.65853488,1.00000000,0.91489362,10.00000000,10.64109589,0.55039361,0.04625344,0.48704985,0.11122600,0.77787949,0.02672550
0.46382979,0.47548889,0.97916667,0.95744681,10.00000000,10.70684932,0.39391111,0.04313909,0.36469737,0.02134115,0.85583507,0.02005265
0.72608511,0.78163636,1.00000000,0.93617021,10.00000000,10.35616438,0.28565020,0.08515690,0.49170246,0.06156527,0.02983628,0.03941885
0.72085106,0.73782979,1.00000000,1.00000000,10.00000000,10.74520548,0.46156953,0.12047997,0.47461031,0.06723777,0.03352770,0.00311308
